session_id,n_unique_categories,n_unique_models,n_clicks,avg_price_viewed,total_price_viewed,total_spend,purchase_flag,country,most_common_category,day_of_week,month,avg_spend_per_click,avg_price_per_click
17569,1,2,2,64.5,129,191,1,29,2,4,7,95.5,64.5
17570,1,1,1,38.0,38,76,1,29,2,4,7,76.0,38.0
17571,1,2,2,45.0,90,156,1,29,2,4,7,78.0,45.0
17572,1,2,2,62.5,125,207,1,29,1,4,7,103.5,62.5
17573,1,1,1,28.0,28,28,1,29,3,4,7,28.0,28.0
17574,2,3,3,41.0,123,222,1,29,4,4,7,74.0,41.0
17575,1,1,1,57.0,57,57,1,29,2,4,7,57.0,57.0
17576,1,2,2,33.0,66,94,1,29,4,4,7,47.0,33.0
17577,1,1,1,38.0,38,38,1,29,1,4,7,38.0,38.0
17578,2,10,10,47.0,470,3015,1,29,1,4,7,301.5,47.0
17579,1,1,1,48.0,48,48,1,29,3,4,7,48.0,48.0
17580,2,9,9,50.77777777777778,457,2636,1,29,2,4,7,292.8888888888889,50.77777777777778
17581,1,4,4,38.0,152,560,1,29,4,4,7,140.0,38.0
17582,2,3,3,46.0,138,310,1,29,3,4,7,103.33333333333333,46.0
17583,1,2,2,52.5,105,143,1,29,2,4,7,71.5,52.5
17584,1,1,2,52.0,104,156,1,29,2,4,7,78.0,52.0
17585,1,1,1,38.0,38,38,1,29,4,4,7,38.0,38.0
17586,1,1,1,57.0,57,57,1,29,2,4,7,57.0,57.0
17587,2,4,4,40.25,161,379,1,29,4,4,7,94.75,40.25
17588,3,5,5,38.4,192,684,1,29,3,4,7,136.8,38.4
17589,2,20,20,43.3,866,10211,1,29,1,4,7,510.55,43.3
17590,1,6,7,54.42857142857143,381,1743,1,46,2,4,7,249.0,54.42857142857143
17591,1,3,3,55.666666666666664,167,310,1,29,2,4,7,103.33333333333333,55.666666666666664
17592,1,2,2,47.5,95,133,1,29,3,4,7,66.5,47.5
17593,1,1,1,62.0,62,62,1,29,1,4,7,62.0,62.0
17594,2,8,8,40.25,322,1453,1,29,3,4,7,181.625,40.25
17595,1,1,1,33.0,33,33,1,29,3,4,7,33.0,33.0
17596,4,34,35,37.2,1302,27198,1,29,4,4,7,777.0857142857143,37.2
17597,1,1,1,43.0,43,43,1,29,1,4,7,43.0,43.0
17598,3,4,5,44.8,224,709,1,29,1,4,7,141.8,44.8
17599,4,8,9,35.22222222222222,317,1713,1,29,3,4,7,190.33333333333334,35.22222222222222
17600,3,8,8,37.125,297,1306,1,29,4,4,7,163.25,37.125
17601,1,11,11,52.36363636363637,576,4787,1,29,2,4,7,435.1818181818182,52.36363636363637
17602,2,23,24,41.125,987,15217,1,29,4,4,7,634.0416666666666,41.125
17603,1,2,2,24.0,48,124,1,29,3,4,7,62.0,24.0
17604,1,2,2,47.5,95,209,1,29,2,4,7,104.5,47.5
17605,1,1,1,52.0,52,104,1,29,2,4,7,104.0,52.0
17607,3,5,6,41.0,246,871,1,29,2,4,7,145.16666666666666,41.0
17609,2,2,2,41.0,82,226,1,29,1,4,7,113.0,41.0
17610,1,5,8,39.875,319,1906,1,29,4,4,7,238.25,39.875
17611,3,11,11,34.54545454545455,380,2739,1,29,1,4,7,249.0,34.54545454545455
17612,2,6,6,35.5,213,708,1,29,1,4,7,118.0,35.5
17613,2,4,5,56.4,282,1200,1,29,2,4,7,240.0,56.4
17615,1,1,1,33.0,33,33,1,29,1,4,7,33.0,33.0
17616,1,1,1,52.0,52,52,1,29,2,4,7,52.0,52.0
17617,2,3,3,46.0,138,257,1,29,1,4,7,85.66666666666667,46.0
17618,1,2,2,61.0,122,182,1,29,1,4,7,91.0,61.0
17619,2,6,6,38.0,228,1239,1,29,4,4,7,206.5,38.0
17620,2,3,4,53.5,214,769,1,46,3,4,7,192.25,53.5
17621,3,6,6,37.5,225,780,1,29,3,4,7,130.0,37.5
17622,1,5,5,44.0,220,1282,1,29,4,4,7,256.4,44.0
17623,4,30,32,48.0625,1538,29217,1,29,3,4,7,913.03125,48.0625
17624,1,3,3,42.0,126,232,1,9,3,4,7,77.33333333333333,42.0
17625,1,1,1,38.0,38,38,1,29,4,4,7,38.0,38.0
17626,1,4,5,55.2,276,896,1,29,1,4,7,179.2,55.2
17627,1,2,2,28.0,56,89,1,29,3,4,7,44.5,28.0
17628,1,1,1,48.0,48,48,1,29,3,4,7,48.0,48.0
17629,1,1,1,48.0,48,48,1,29,3,4,7,48.0,48.0
17630,1,5,5,54.2,271,823,1,29,2,4,7,164.6,54.2
17631,2,8,8,38.5,308,1435,1,9,2,4,7,179.375,38.5
17632,2,8,13,47.0,611,4808,1,29,1,4,7,369.84615384615387,47.0
17633,3,8,8,42.375,339,1446,1,29,2,4,7,180.75,42.375
17634,2,7,7,42.714285714285715,299,1647,1,29,1,4,7,235.28571428571428,42.714285714285715
17635,1,1,1,48.0,48,144,1,29,3,4,7,144.0,48.0
17636,2,9,10,52.8,528,4216,1,29,2,4,7,421.6,52.8
17637,4,22,30,41.56666666666667,1247,23137,1,29,4,4,7,771.2333333333333,41.56666666666667
17638,4,9,10,36.4,364,1918,1,29,4,4,7,191.8,36.4
17639,1,2,3,57.0,171,342,1,29,2,4,7,114.0,57.0
17640,1,1,1,33.0,33,33,1,29,3,4,7,33.0,33.0
17641,1,1,1,43.0,43,43,1,29,1,4,7,43.0,43.0
17642,1,1,1,67.0,67,67,1,29,2,4,7,67.0,67.0
17643,1,1,1,23.0,23,23,1,29,4,4,7,23.0,23.0
17644,2,5,5,38.0,190,634,1,29,3,4,7,126.8,38.0
17645,3,21,21,42.95238095238095,902,10738,1,29,4,4,7,511.3333333333333,42.95238095238095
17647,2,7,7,51.0,357,1633,1,29,2,4,7,233.28571428571428,51.0
17648,2,14,15,41.2,618,5380,1,9,3,4,7,358.6666666666667,41.2
17649,4,14,14,49.42857142857143,692,5710,1,29,2,4,7,407.85714285714283,49.42857142857143
17650,2,3,4,55.0,220,574,1,29,1,4,7,143.5,55.0
17651,2,4,4,53.5,214,681,1,46,2,4,7,170.25,53.5
17652,1,1,1,33.0,33,33,1,9,3,4,7,33.0,33.0
17653,1,3,3,62.0,186,367,1,9,2,4,7,122.33333333333333,62.0
17654,1,1,1,57.0,57,57,1,29,2,4,7,57.0,57.0
17655,1,1,1,38.0,38,38,1,9,3,4,7,38.0,38.0
17656,1,2,2,30.5,61,117,1,29,3,4,7,58.5,30.5
17657,1,3,4,60.75,243,625,1,29,2,4,7,156.25,60.75
17658,1,6,6,56.333333333333336,338,1244,1,29,2,4,7,207.33333333333334,56.333333333333336
17659,1,5,5,29.0,145,544,1,29,4,4,7,108.8,29.0
17660,1,1,1,43.0,43,43,1,9,1,4,7,43.0,43.0
17661,1,1,1,43.0,43,86,1,29,2,4,7,86.0,43.0
17662,1,2,2,35.5,71,104,1,9,1,4,7,52.0,35.5
17663,2,3,5,52.4,262,882,1,9,2,4,7,176.4,52.4
17664,4,12,12,49.833333333333336,598,4249,1,29,1,4,7,354.0833333333333,49.833333333333336
17665,2,4,4,57.25,229,577,1,29,1,4,7,144.25,57.25
17666,1,1,1,43.0,43,86,1,29,4,4,7,86.0,43.0
17667,2,3,3,36.333333333333336,109,342,1,29,4,4,7,114.0,36.333333333333336
17668,2,15,15,50.86666666666667,763,6479,1,24,2,4,7,431.93333333333334,50.86666666666667
17670,3,3,4,58.75,235,983,1,29,3,4,7,245.75,58.75
17671,1,1,2,62.0,124,186,1,29,1,4,7,93.0,62.0
17672,3,6,6,43.5,261,912,1,29,1,4,7,152.0,43.5
17673,1,3,3,64.0,192,566,1,10,1,5,7,188.66666666666666,64.0
17674,2,4,4,48.75,195,585,1,29,2,5,7,146.25,48.75
17675,3,14,14,44.642857142857146,625,5931,1,29,1,5,7,423.64285714285717,44.642857142857146
17676,1,1,1,48.0,48,48,1,29,3,5,7,48.0,48.0
17677,2,5,5,36.0,180,790,1,9,1,5,7,158.0,36.0
17678,4,7,7,46.285714285714285,324,1974,1,29,1,5,7,282.0,46.285714285714285
17679,3,16,16,43.125,690,7081,1,29,3,5,7,442.5625,43.125
17680,2,7,7,36.57142857142857,256,1150,1,29,4,5,7,164.28571428571428,36.57142857142857
17681,3,5,5,42.6,213,733,1,9,1,5,7,146.6,42.6
17682,4,14,18,47.0,846,10761,1,29,1,5,7,597.8333333333334,47.0
17683,1,2,2,40.5,81,124,1,9,2,5,7,62.0,40.5
17684,2,8,8,42.5,340,1516,1,16,3,5,7,189.5,42.5
17685,4,21,23,44.04347826086956,1013,16302,1,29,4,5,7,708.7826086956521,44.04347826086956
17686,2,2,2,43.0,86,134,1,29,2,5,7,67.0,43.0
17688,2,5,5,36.0,180,870,1,29,4,5,7,174.0,36.0
17689,1,3,3,33.0,99,307,1,24,4,5,7,102.33333333333333,33.0
17690,2,2,2,38.0,76,152,1,29,1,5,7,76.0,38.0
17691,1,1,2,48.0,96,144,1,29,3,5,7,72.0,48.0
17692,4,15,19,43.10526315789474,819,11212,1,29,3,5,7,590.1052631578947,43.10526315789474
17693,1,1,1,52.0,52,156,1,29,2,5,7,156.0,52.0
17694,1,2,3,41.333333333333336,124,400,1,29,2,5,7,133.33333333333334,41.333333333333336
17695,3,22,22,40.54545454545455,892,13047,1,29,4,5,7,593.0454545454545,40.54545454545455
17696,2,2,2,41.0,82,122,1,29,2,5,7,61.0,41.0
17698,2,6,6,33.833333333333336,203,829,1,29,4,5,7,138.16666666666666,33.833333333333336
17699,1,4,5,51.4,257,799,1,29,2,5,7,159.8,51.4
17700,2,3,3,36.333333333333336,109,228,1,29,1,5,7,76.0,36.333333333333336
17701,4,10,11,45.18181818181818,497,3018,1,41,1,5,7,274.3636363636364,45.18181818181818
17702,1,2,2,61.0,122,184,1,29,1,5,7,92.0,61.0
17703,3,7,7,44.142857142857146,309,1865,1,29,2,5,7,266.42857142857144,44.142857142857146
17704,1,2,2,40.5,81,281,1,29,1,5,7,140.5,40.5
17705,1,1,1,62.0,62,62,1,29,1,5,7,62.0,62.0
17706,2,4,4,42.75,171,531,1,29,1,5,7,132.75,42.75
17707,3,11,11,49.45454545454545,544,3895,1,29,2,5,7,354.09090909090907,49.45454545454545
17708,2,7,9,57.77777777777778,520,3117,1,29,2,5,7,346.3333333333333,57.77777777777778
17709,4,6,6,49.333333333333336,296,1360,1,29,2,5,7,226.66666666666666,49.333333333333336
17710,1,1,1,52.0,52,52,1,29,2,5,7,52.0,52.0
17711,1,1,1,52.0,52,52,1,29,2,5,7,52.0,52.0
17712,1,8,8,38.875,311,1414,1,29,3,5,7,176.75,38.875
17713,2,3,3,33.0,99,188,1,29,1,5,7,62.666666666666664,33.0
17714,3,18,18,41.5,747,8071,1,29,3,5,7,448.3888888888889,41.5
17715,1,1,1,60.0,60,60,1,29,1,5,7,60.0,60.0
17716,1,1,1,62.0,62,62,1,29,1,5,7,62.0,62.0
17718,1,1,1,48.0,48,48,1,29,4,5,7,48.0,48.0
17719,1,7,7,38.0,266,1212,1,29,3,5,7,173.14285714285714,38.0
17720,1,2,2,25.5,51,74,1,29,4,5,7,37.0,25.5
17721,1,1,1,43.0,43,129,1,29,4,5,7,129.0,43.0
17722,3,5,5,42.8,214,668,1,29,1,5,7,133.6,42.8
17723,1,3,4,40.5,162,418,1,29,3,5,7,104.5,40.5
17724,2,4,4,49.0,196,637,1,29,1,5,7,159.25,49.0
17725,4,18,18,47.77777777777778,860,10733,1,29,3,5,7,596.2777777777778,47.77777777777778
17726,2,7,7,42.714285714285715,299,2070,1,29,2,5,7,295.7142857142857,42.714285714285715
17727,1,4,6,48.333333333333336,290,1201,1,29,1,5,7,200.16666666666666,48.333333333333336
17728,2,3,3,54.0,162,614,1,29,2,5,7,204.66666666666666,54.0
17729,2,2,4,62.25,249,594,1,29,2,5,7,148.5,62.25
17730,1,4,4,45.25,181,795,1,29,1,5,7,198.75,45.25
17731,4,4,4,50.0,200,442,1,29,1,5,7,110.5,50.0
17732,3,5,5,47.6,238,1010,1,29,2,5,7,202.0,47.6
17733,1,1,1,38.0,38,38,1,29,1,5,7,38.0,38.0
17734,4,8,8,44.0,352,1857,1,29,1,5,7,232.125,44.0
17735,1,2,2,54.5,109,166,1,29,2,5,7,83.0,54.5
17736,1,1,1,57.0,57,57,1,29,2,5,7,57.0,57.0
17737,1,4,4,54.75,219,665,1,29,2,5,7,166.25,54.75
17738,1,6,6,52.5,315,1097,1,29,2,5,7,182.83333333333334,52.5
17739,2,3,4,34.0,136,279,1,29,1,5,7,69.75,34.0
17740,3,4,4,46.5,186,463,1,46,4,5,7,115.75,46.5
17741,2,2,2,33.0,66,99,1,29,1,5,7,49.5,33.0
17742,1,1,1,48.0,48,48,1,29,3,5,7,48.0,48.0
17743,2,5,5,48.6,243,704,1,29,1,5,7,140.8,48.6
17744,3,31,31,38.483870967741936,1193,22470,1,29,4,5,7,724.8387096774194,38.483870967741936
17745,1,3,3,62.0,186,377,1,29,2,5,7,125.66666666666667,62.0
17746,1,1,1,43.0,43,43,1,29,4,5,7,43.0,43.0
17747,2,15,18,40.833333333333336,735,7783,1,29,1,5,7,432.3888888888889,40.833333333333336
17748,1,1,1,67.0,67,134,1,29,2,5,7,134.0,67.0
17749,2,4,5,39.0,195,844,1,29,3,5,7,168.8,39.0
17751,1,1,1,38.0,38,38,1,29,2,5,7,38.0,38.0
17752,2,3,3,39.666666666666664,119,238,1,44,4,5,7,79.33333333333333,39.666666666666664
17753,1,2,2,45.0,90,142,1,29,2,5,7,71.0,45.0
17754,2,4,5,42.8,214,762,1,29,2,5,7,152.4,42.8
17755,2,2,3,44.666666666666664,134,268,1,29,3,5,7,89.33333333333333,44.666666666666664
17756,2,8,11,37.63636363636363,414,2544,1,29,1,5,7,231.27272727272728,37.63636363636363
17757,1,3,3,47.666666666666664,143,291,1,44,1,5,7,97.0,47.666666666666664
17758,2,2,2,49.0,98,194,1,44,3,5,7,97.0,49.0
17759,2,7,7,51.0,357,1845,1,29,2,5,7,263.57142857142856,51.0
17760,3,7,7,42.714285714285715,299,1665,1,44,4,5,7,237.85714285714286,42.714285714285715
17761,1,4,4,54.75,219,675,1,29,2,5,7,168.75,54.75
17762,3,7,7,41.857142857142854,293,1236,1,29,2,5,7,176.57142857142858,41.857142857142854
17763,1,2,2,25.5,51,74,1,29,3,5,7,37.0,25.5
17764,3,12,12,41.25,495,3339,1,29,3,5,7,278.25,41.25
17765,1,3,3,38.0,114,228,1,29,2,5,7,76.0,38.0
17766,2,4,4,40.5,162,435,1,46,1,5,7,108.75,40.5
17767,3,18,19,45.05263157894737,856,9203,1,29,3,5,7,484.36842105263156,45.05263157894737
17768,1,1,1,62.0,62,62,1,41,1,5,7,62.0,62.0
17769,1,8,9,40.44444444444444,364,1832,1,9,3,5,7,203.55555555555554,40.44444444444444
17770,1,1,1,43.0,43,43,1,9,1,5,7,43.0,43.0
17771,2,16,20,46.85,937,12221,1,29,1,5,7,611.05,46.85
17772,1,1,1,52.0,52,104,1,29,2,5,7,104.0,52.0
17773,2,10,10,41.5,415,2403,1,29,4,5,7,240.3,41.5
17774,4,4,4,42.5,170,454,1,29,1,5,7,113.5,42.5
17775,1,3,3,41.333333333333336,124,296,1,29,4,5,7,98.66666666666667,41.333333333333336
17776,1,9,14,38.357142857142854,537,5594,1,29,4,5,7,399.57142857142856,38.357142857142854
17777,2,4,4,54.75,219,757,1,29,1,5,7,189.25,54.75
17778,2,2,2,43.0,86,182,1,9,2,5,7,91.0,43.0
17779,1,7,8,52.375,419,2358,1,29,2,5,7,294.75,52.375
17780,2,3,3,46.666666666666664,140,267,1,29,4,5,7,89.0,46.666666666666664
17781,2,3,3,49.333333333333336,148,350,1,29,4,5,7,116.66666666666667,49.333333333333336
17782,3,3,4,41.5,166,384,1,44,1,5,7,96.0,41.5
17783,2,15,15,36.6,549,5949,1,29,4,5,7,396.6,36.6
17784,2,2,2,30.5,61,206,1,29,1,5,7,103.0,30.5
17785,1,1,1,28.0,28,28,1,29,1,5,7,28.0,28.0
17786,1,2,2,35.5,71,127,1,29,4,6,7,63.5,35.5
17787,1,1,2,48.0,96,144,1,29,4,6,7,72.0,48.0
17788,2,5,5,49.4,247,705,1,29,2,6,7,141.0,49.4
17789,2,4,7,38.57142857142857,270,1122,1,29,1,6,7,160.28571428571428,38.57142857142857
17790,1,1,1,38.0,38,76,1,29,1,6,7,76.0,38.0
17791,1,1,1,28.0,28,28,1,29,1,6,7,28.0,28.0
17792,2,8,8,54.375,435,3622,1,9,1,6,7,452.75,54.375
17794,2,5,6,51.833333333333336,311,1327,1,29,1,6,7,221.16666666666666,51.833333333333336
17795,1,1,1,48.0,48,96,1,29,3,6,7,96.0,48.0
17796,1,1,1,23.0,23,23,1,29,3,6,7,23.0,23.0
17797,3,36,50,45.78,2289,68508,1,9,1,6,7,1370.16,45.78
17798,1,7,8,36.75,294,1344,1,9,3,6,7,168.0,36.75
17799,1,1,1,62.0,62,62,1,9,1,6,7,62.0,62.0
17800,2,4,4,35.5,142,350,1,29,1,6,7,87.5,35.5
17801,2,2,2,38.0,76,124,1,29,3,6,7,62.0,38.0
17803,1,3,3,50.666666666666664,152,346,1,29,2,6,7,115.33333333333333,50.666666666666664
17804,2,11,24,46.75,1122,17793,1,9,1,6,7,741.375,46.75
17805,1,2,2,33.0,66,104,1,24,4,6,7,52.0,33.0
17806,2,5,5,39.8,199,655,1,41,2,6,7,131.0,39.8
17807,1,2,2,60.0,120,158,1,46,1,6,7,79.0,60.0
17808,4,20,22,50.0,1100,13367,1,29,2,6,7,607.5909090909091,50.0
17810,2,3,3,54.0,162,371,1,29,2,6,7,123.66666666666667,54.0
17811,1,1,1,52.0,52,52,1,29,2,6,7,52.0,52.0
17812,1,1,1,38.0,38,38,1,29,1,6,7,38.0,38.0
17813,2,6,7,39.285714285714285,275,1013,1,29,2,6,7,144.71428571428572,39.285714285714285
17814,1,1,1,38.0,38,38,1,29,4,6,7,38.0,38.0
17815,1,4,6,43.5,261,1002,1,9,1,6,7,167.0,43.5
17816,1,1,2,28.0,56,84,1,29,3,6,7,42.0,28.0
17817,1,1,1,38.0,38,38,1,29,2,6,7,38.0,38.0
17818,1,1,1,38.0,38,38,1,16,4,6,7,38.0,38.0
17819,4,10,11,50.63636363636363,557,3574,1,27,2,6,7,324.90909090909093,50.63636363636363
17821,1,1,1,62.0,62,62,1,29,2,6,7,62.0,62.0
17822,4,19,19,45.05263157894737,856,10688,1,29,2,6,7,562.5263157894736,45.05263157894737
17823,1,1,1,48.0,48,48,1,29,3,6,7,48.0,48.0
17824,1,4,4,48.75,195,757,1,29,1,6,7,189.25,48.75
17825,2,19,19,41.05263157894737,780,10576,1,29,3,6,7,556.6315789473684,41.05263157894737
17826,3,7,7,40.857142857142854,286,1668,1,29,3,6,7,238.28571428571428,40.857142857142854
17827,2,2,2,55.0,110,234,1,29,1,6,7,117.0,55.0
17828,2,8,9,40.111111111111114,361,2342,1,29,4,6,7,260.22222222222223,40.111111111111114
17829,4,34,39,41.94871794871795,1636,34964,1,29,1,6,7,896.5128205128206,41.94871794871795
17830,1,1,1,38.0,38,38,1,29,1,6,7,38.0,38.0
17831,1,1,1,28.0,28,28,1,29,1,6,7,28.0,28.0
17832,1,2,2,56.0,112,167,1,29,3,6,7,83.5,56.0
17833,2,8,9,35.22222222222222,317,2372,1,29,4,6,7,263.55555555555554,35.22222222222222
17834,3,6,6,48.833333333333336,293,2022,1,29,1,6,7,337.0,48.833333333333336
17835,1,1,1,52.0,52,104,1,29,3,6,7,104.0,52.0
17836,1,3,3,39.666666666666664,119,263,1,29,3,6,7,87.66666666666667,39.666666666666664
17837,1,3,4,26.75,107,280,1,29,4,6,7,70.0,26.75
17838,1,1,1,48.0,48,48,1,29,3,6,7,48.0,48.0
17839,4,9,9,46.111111111111114,415,2761,1,29,1,6,7,306.77777777777777,46.111111111111114
17840,2,10,12,48.75,585,5506,1,29,2,6,7,458.8333333333333,48.75
17841,3,5,5,37.0,185,855,1,29,1,6,7,171.0,37.0
17842,1,3,3,39.666666666666664,119,253,1,29,3,6,7,84.33333333333333,39.666666666666664
17843,1,1,1,33.0,33,33,1,29,3,6,7,33.0,33.0
17844,3,25,25,39.64,991,15369,1,29,4,6,7,614.76,39.64
17845,1,3,5,35.6,178,490,1,29,3,6,7,98.0,35.6
17846,1,1,1,43.0,43,43,1,29,1,6,7,43.0,43.0
17847,1,1,1,52.0,52,104,1,29,2,6,7,104.0,52.0
17848,4,17,18,38.833333333333336,699,10872,1,29,1,6,7,604.0,38.833333333333336
17849,1,1,1,43.0,43,43,1,29,2,6,7,43.0,43.0
17850,1,2,2,52.0,104,260,1,29,2,6,7,130.0,52.0
17851,2,3,3,34.666666666666664,104,218,1,29,1,6,7,72.66666666666667,34.666666666666664
17852,3,4,4,42.5,170,610,1,29,2,6,7,152.5,42.5
17853,1,1,1,62.0,62,124,1,29,1,6,7,124.0,62.0
17854,4,19,19,47.73684210526316,907,11719,1,29,1,6,7,616.7894736842105,47.73684210526316
17855,4,62,65,40.12307692307692,2608,106629,1,29,3,6,7,1640.446153846154,40.12307692307692
17856,1,3,3,42.666666666666664,128,352,1,29,1,6,7,117.33333333333333,42.666666666666664
17857,2,2,2,40.5,81,357,1,29,3,6,7,178.5,40.5
17858,2,2,4,38.0,152,380,1,29,1,6,7,95.0,38.0
17859,1,4,4,36.75,147,375,1,29,4,6,7,93.75,36.75
17860,1,5,5,44.8,224,1109,1,29,1,6,7,221.8,44.8
17861,3,9,11,47.09090909090909,518,3728,1,29,2,6,7,338.90909090909093,47.09090909090909
17862,2,3,3,34.666666666666664,104,193,1,29,1,6,7,64.33333333333333,34.666666666666664
17863,1,2,2,62.0,124,186,1,29,1,6,7,93.0,62.0
17864,1,7,7,38.714285714285715,271,1129,1,29,4,6,7,161.28571428571428,38.714285714285715
17865,1,2,2,62.0,124,186,1,29,2,6,7,93.0,62.0
17866,2,2,2,47.5,95,147,1,29,2,6,7,73.5,47.5
17867,1,2,2,40.5,81,210,1,29,3,6,7,105.0,40.5
17868,1,1,1,28.0,28,28,1,29,3,6,7,28.0,28.0
17869,1,2,2,48.0,96,144,1,29,3,6,7,72.0,48.0
17870,1,1,1,38.0,38,38,1,29,2,6,7,38.0,38.0
17871,4,6,6,36.166666666666664,217,696,1,29,4,6,7,116.0,36.166666666666664
17872,3,10,15,46.93333333333333,704,6697,1,29,1,6,7,446.46666666666664,46.93333333333333
17873,1,1,1,62.0,62,62,1,29,2,6,7,62.0,62.0
17874,1,1,1,33.0,33,33,1,29,4,6,7,33.0,33.0
17875,3,9,10,33.2,332,2200,1,29,4,6,7,220.0,33.2
17876,1,3,3,43.0,129,273,1,29,3,6,7,91.0,43.0
17877,1,2,3,37.666666666666664,113,312,1,29,3,6,7,104.0,37.666666666666664
17878,3,9,11,48.72727272727273,536,4477,1,29,4,6,7,407.0,48.72727272727273
17879,4,17,18,42.44444444444444,764,9584,1,29,4,6,7,532.4444444444445,42.44444444444444
17880,2,2,2,60.0,120,278,1,29,1,6,7,139.0,60.0
17881,1,1,1,43.0,43,43,1,29,3,6,7,43.0,43.0
17882,3,8,12,41.583333333333336,499,4184,1,29,4,6,7,348.6666666666667,41.583333333333336
17883,1,1,1,67.0,67,67,1,29,2,6,7,67.0,67.0
17884,2,2,2,38.0,76,104,1,29,1,6,7,52.0,38.0
17885,4,17,17,42.94117647058823,730,6635,1,29,1,6,7,390.29411764705884,42.94117647058823
17886,3,5,5,38.4,192,796,1,29,1,6,7,159.2,38.4
17887,1,1,1,72.0,72,216,1,29,1,6,7,216.0,72.0
17888,1,4,4,55.0,220,554,1,29,1,6,7,138.5,55.0
17889,3,4,4,37.75,151,413,1,29,1,6,7,103.25,37.75
17890,1,1,1,67.0,67,134,1,29,2,6,7,134.0,67.0
17891,2,2,2,40.5,81,124,1,29,3,6,7,62.0,40.5
17892,2,2,2,57.5,115,182,1,29,2,6,7,91.0,57.5
17893,1,1,1,43.0,43,43,1,29,1,6,7,43.0,43.0
17894,1,1,1,57.0,57,57,1,29,2,6,7,57.0,57.0
17895,2,8,10,35.5,355,2096,1,29,1,6,7,209.6,35.5
17896,4,11,11,47.36363636363637,521,5120,1,25,3,6,7,465.45454545454544,47.36363636363637
17897,4,23,25,39.76,994,16990,1,29,3,6,7,679.6,39.76
17898,2,2,2,42.5,85,189,1,46,2,6,7,94.5,42.5
17899,1,1,1,48.0,48,48,1,46,3,6,7,48.0,48.0
17900,1,1,1,33.0,33,33,1,29,1,6,7,33.0,33.0
17901,1,1,1,48.0,48,48,1,29,3,6,7,48.0,48.0
17902,3,4,8,40.5,324,1892,1,46,3,6,7,236.5,40.5
17903,3,10,10,42.5,425,3459,1,29,2,6,7,345.9,42.5
17904,1,4,4,53.25,213,601,1,29,1,6,7,150.25,53.25
17905,1,1,1,38.0,38,38,1,29,1,6,7,38.0,38.0
17906,1,1,1,38.0,38,38,1,29,1,6,7,38.0,38.0
17907,1,8,8,49.375,395,1650,1,29,2,6,7,206.25,49.375
17908,1,1,1,33.0,33,66,1,29,2,6,7,66.0,33.0
17909,2,2,2,38.0,76,114,1,29,1,6,7,57.0,38.0
17910,1,10,11,40.27272727272727,443,3490,1,29,4,6,7,317.27272727272725,40.27272727272727
17911,2,6,6,40.666666666666664,244,1083,1,29,3,6,7,180.5,40.666666666666664
17912,1,1,1,43.0,43,43,1,29,1,6,7,43.0,43.0
17913,3,9,10,37.4,374,1949,1,29,1,6,7,194.9,37.4
17914,1,1,1,67.0,67,67,1,29,2,6,7,67.0,67.0
17915,1,6,6,41.666666666666664,250,1020,1,29,3,6,7,170.0,41.666666666666664
17916,1,1,1,48.0,48,48,1,29,3,0,7,48.0,48.0
17917,3,6,6,39.5,237,907,1,29,1,0,7,151.16666666666666,39.5
17918,1,5,5,38.0,190,565,1,29,4,0,7,113.0,38.0
17919,1,2,2,28.0,56,84,1,16,4,0,7,42.0,28.0
17920,1,5,5,52.2,261,1076,1,16,1,0,7,215.2,52.2
17921,1,1,1,43.0,43,86,1,28,1,0,7,86.0,43.0
17922,2,10,11,36.18181818181818,398,2551,1,29,4,0,7,231.9090909090909,36.18181818181818
17923,1,1,1,43.0,43,43,1,9,1,0,7,43.0,43.0
17924,1,3,3,44.333333333333336,133,362,1,9,1,0,7,120.66666666666667,44.333333333333336
17925,1,1,1,43.0,43,43,1,29,1,0,7,43.0,43.0
17926,1,5,6,51.5,309,1031,1,29,2,0,7,171.83333333333334,51.5
17927,2,8,8,50.0,400,2247,1,29,2,0,7,280.875,50.0
17929,2,4,4,35.5,142,657,1,29,4,0,7,164.25,35.5
17930,3,17,20,37.45,749,8309,1,29,4,0,7,415.45,37.45
17931,1,1,1,62.0,62,62,1,29,2,0,7,62.0,62.0
17932,1,1,1,28.0,28,28,1,29,4,0,7,28.0,28.0
17933,1,5,5,39.0,195,737,1,9,1,0,7,147.4,39.0
17934,1,1,1,57.0,57,57,1,29,2,0,7,57.0,57.0
17935,1,1,1,38.0,38,38,1,41,4,0,7,38.0,38.0
17936,1,5,5,38.8,194,582,1,9,1,0,7,116.4,38.8
17937,1,1,1,43.0,43,43,1,9,1,0,7,43.0,43.0
17939,2,9,9,41.666666666666664,375,1756,1,29,4,0,7,195.11111111111111,41.666666666666664
17940,3,4,4,53.75,215,601,1,29,1,0,7,150.25,53.75
17941,1,2,2,52.5,105,143,1,29,2,0,7,71.5,52.5
17942,1,1,1,28.0,28,28,1,29,3,0,7,28.0,28.0
17943,1,3,3,47.666666666666664,143,262,1,29,1,0,7,87.33333333333333,47.666666666666664
17944,2,8,8,37.875,303,1669,1,29,4,0,7,208.625,37.875
17945,2,2,2,33.0,66,104,1,29,1,0,7,52.0,33.0
17946,2,9,9,39.0,351,2032,1,29,4,0,7,225.77777777777777,39.0
